trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1724927880_6..N01X025,063800_6..N01X025,6,0,1724927880,06 1038  BBR/PEL,1724946051,1724946061,655,0,0
1724927910_1..N03R,063850_1..N03R,1,0,1724927910,01 1038+ SFT/242,1724945676,1724945686,555,0,0
1724927910_6..S,063850_6..S,6,1,1724927910,06 1038+ 3AB/BBR,1724944411,1724944416,178,0,0
1724927910_6..S06R,063850_6..S06R,6,1,1724927910,06 1038+ 3AB/BBR,1724943666,1724943676,20,0,0
1724927940_4..N06X118,063900_4..N06X118,4,0,1724927940,04 1039  UTI/KGB,1724946306,1724946316,723,0,0
1724928000_3..N01R,064000_3..N01R,3,1,1724928000,03 1040  NLT/148,1724946351,1724946361,735,0,0
1724928000_6..S01R,064000_6..S01R,6,1,1724928000,06 1040  PEL/BBR,1724946261,1724946271,711,0,0
1724928030_1..S03R,064050_1..S03R,1,1,1724928030,01 1040+ 242/SFT,1724945841,1724945851,599,0,0
1724928060_4..S39X002,064100_4..S39X002,4,1,1724928060,04 1041  KGB/UTI,1724946411,1724946421,751,0,0
1724928060_7..N,064100_7..N,7,0,1724928060,07 1041 34H/MST,1724945281,1724945286,450,0,0
1724928060_7..S,064100_7..S,7,1,1724928060,07 1041 MST/34H,1724944986,1724944996,372,0,0
1724928120_6..N06R,064200_6..N06R,6,0,1724928120,06 1042  BBR/3AB,1724944576,1724944581,262,0,0
1724928210_1..N03R,064350_1..N03R,1,0,1724928210,01 1043+ SFT/242,1724946061,1724946066,657,0,0
1724928210_5..N66R,064350_5..N66R,5,0,1724928210,05 1043+ FLA/DYR,1724948391,1724948406,1079,0,0
1724928270_2..S01R,064450_2..S01R,2,1,1724928270,02 1044+ 241/FLA,1724948586,1724948601,1107,0,0
1724928270_5..S03R,064450_5..S03R,5,1,1724928270,05 1044+ DYR/FLA,1724948481,1724948496,1091,0,0
1724928330_1..S03R,064550_1..S03R,1,1,1724928330,01 1045+ 242/SFT,1724946141,1724946151,679,0,0
1724928330_3..S01R,064550_3..S01R,3,1,1724928330,03 1045+ 148/NLT,1724946861,1724946876,869,0,0
1724928360_7..N,064600_7..N,7,0,1724928360,07 1046 34H/MST,1724945676,1724945686,555,0,0
1724928360_7..S,064600_7..S,7,1,1724928360,07 1046 MST/34H,1724945286,1724945296,452,0,0
1724928390_3..N01R,064650_3..N01R,3,0,1724928390,03 1046+ NLT/148,1724946811,1724946816,857,0,0
1724928390_6..N06R,064650_6..N06R,6,0,1724928390,06 1046+ BBR/3AB,1724944896,1724944906,348,0,0
1724928390_6..S06R,064650_6..S06R,6,1,1724928390,06 1046+ 3AB/BBR,1724944806,1724944816,324,0,0
1724928480_4..N06X118,064800_4..N06X118,4,0,1724928480,04 1048  UTI/KGB,1724946621,1724946631,807,0,0
1724928480_6..S01R,064800_6..S01R,6,1,1724928480,06 1048  PEL/BBR,1724946661,1724946666,817,0,0
1724928510_1..N03R,064850_1..N03R,1,0,1724928510,01 1048+ SFT/242,1724946231,1724946241,703,0,0
1724928540_4..S39X002,064900_4..S39X002,4,1,1724928540,04 1049  KGB/UTI,1724946741,1724946751,839,0,0
1724928630_1..S03R,065050_1..S03R,1,1,1724928630,01 1050+ 242/SFT,1724946576,1724946586,795,0,0
1724928630_6..N01X025,065050_6..N01X025,6,0,1724928630,06 1050+ BBR/PEL,1724946861,1724946876,869,0,0
1724928660_7..N,065100_7..N,7,0,1724928660,07 1051 34H/MST,1724945766,1724945776,579,0,0
1724928660_7..S,065100_7..S,7,1,1724928660,07 1051 MST/34H,1724945581,1724945586,529,0,0
1724928750_5..S03R,065250_5..S03R,5,1,1724928750,05 1052+ DYR/FLA,1724948796,1724948811,1135,0,0
1724928810_1..N03R,065350_1..N03R,1,0,1724928810,01 1053+ SFT/242,1724946546,1724946556,787,0,0
1724928810_2..S10X009,065350_2..S10X009,2,1,1724928810,02 1053+ 180/FLA,1724948151,1724948166,1045,0,0
1724928810_3..S01R,065350_3..S01R,3,1,1724928810,03 1053+ 148/NLT,1724947521,1724947536,959,0,0
1724928840_6..N01X025,065400_6..N01X025,6,0,1724928840,06 1054  BBR/PEL,1724947056,1724947071,895,0,0
1724928870_6..S06R,065450_6..S06R,6,1,1724928870,06 1054+ 3AB/BBR,1724945286,1724945296,452,0,0
1724928930_1..S03R,065550_1..S03R,1,1,1724928930,01 1055+ 242/SFT,1724946861,1724946876,869,0,0
1724928960_6..S,065600_6..S,6,1,1724928960,06 1056  PEL/BBR,1724947341,1724947356,344,1,0
1724928960_6..S01R,065600_6..S01R,6,1,1724928960,06 1056  PEL/BBR,1724945601,1724945611,535,0,0
1724928960_7..N,065600_7..N,7,0,1724928960,07 1056 34H/MST,1724946426,1724946436,755,0,0
1724928960_7..S,065600_7..S,7,1,1724928960,07 1056 MST/34H,1724945976,1724945986,635,0,0
1724928990_2..N01X066,065650_2..N01X066,2,0,1724928990,02 1056+ FLA/180,1724948226,1724948241,1055,0,0
1724929020_4..S39X002,065700_4..S39X002,4,1,1724929020,04 1057  KGB/UTI,1724946981,1724946996,885,0,0
1724929050_4..N06X118,065750_4..N06X118,4,0,1724929050,04 1057+ UTI/KGB,1724947251,1724947266,923,0,0
1724929080_3..N01R,065800_3..N01R,3,0,1724929080,03 1058  NLT/148,1724947791,1724947806,997,0,0
1724929080_6..N06R,065800_6..N06R,6,0,1724929080,06 1058  BBR/3AB,1724945556,1724945566,523,0,0
1724929110_1..N03R,065850_1..N03R,1,0,1724929110,01 1058+ SFT/242,1724946951,1724946966,881,0,0
1724929200_5..N66R,066000_5..N66R,5,0,1724929200,05 1100  FLA/DYR,1724948661,1724948676,1097,0,0
1724929230_2..S01R,066050_2..S01R,2,1,1724929230,02 1100+ 241/FLA,1724949576,1724949591,1241,0,0
1724929230_5..S03R,066050_5..S03R,5,1,1724929230,05 1100+ DYR/FLA,1724949171,1724949186,1185,0,0
1724929230_GS.S04R,066050_GS.S04R,GS,1,1724929230,0S 1100+ TSS/GCS,1724943696,1724943706,28,0,0
1724929260_7..N,066100_7..N,7,0,1724929260,07 1101 34H/MST,1724946556,1724946561,789,0,0
1724929260_7..S,066100_7..S,7,1,1724929260,07 1101 MST/34H,1724946186,1724946196,691,0,0
1724929290_1..S03R,066150_1..S03R,1,1,1724929290,01 1101+ 242/SFT,1724947191,1724947206,913,0,0
1724929290_3..S01R,066150_3..S01R,3,1,1724929290,03 1101+ 148/NLT,1724947836,1724947851,1003,0,0
1724929320_6..N01X025,066200_6..N01X025,6,0,1724929320,06 1102  BBR/PEL,1724947551,1724947566,963,0,0
1724929320_GS.N01R,066200_GS.N01R,GS,0,1724929320,0S 1102  GCS/TSS,1724943811,1724943816,58,0,0
1724929350_6..S06R,066250_6..S06R,6,1,1724929350,06 1102+ 3AB/BBR,1724945811,1724945821,591,0,0
1724929410_1..N03R,066350_1..N03R,1,0,1724929410,01 1103+ SFT/242,1724947146,1724947161,907,0,0
1724929440_6..S01R,066400_6..S01R,6,1,1724929440,06 1104  PEL/BBR,1724947941,1724947956,1017,0,0
1724929500_3..N01R,066500_3..N01R,3,0,1724929500,03 1105  NLT/148,1724947896,1724947911,1011,0,0
1724929500_4..S39X002,066500_4..S39X002,4,1,1724929500,04 1105  KGB/UTI,1724947671,1724947686,981,0,0
1724929530_4..N06X118,066550_4..N06X118,4,0,1724929530,04 1105+ UTI/KGB,1724947656,1724947671,979,0,0
1724929530_GS.S01R,066550_GS.S01R,GS,1,1724929530,0S 1105+ TSS/GCS,1724943996,1724944006,108,0,0
1724929560_6..N06R,066600_6..N06R,6,0,1724929560,06 1106  BBR/3AB,1724946031,1724946036,649,0,0
1724929560_7..N,066600_7..N,7,0,1724929560,07 1106 34H/MST,1724946741,1724946751,839,0,0
1724929560_7..S,066600_7..S,7,1,1724929560,07 1106 MST/34H,1724946726,1724946736,835,0,0
1724929620_GS.N04R,066700_GS.N04R,GS,0,1724929620,0S 1107  GCS/TSS,1724944111,1724944116,138,0,0
1724929650_1..S03R,066750_1..S03R,1,1,1724929650,01 1107+ 242/SFT,1724947596,1724947611,969,0,0
1724929710_1..N03R,066850_1..N03R,1,0,1724929710,01 1108+ SFT/242,1724947461,1724947476,951,0,0
1724929710_3..S01R,066850_3..S01R,3,1,1724929710,03 1108+ 148/NLT,1724948301,1724948316,1065,0,0
1724929710_5..N66R,066850_5..N66R,5,0,1724929710,05 1108+ FLA/DYR,1724949306,1724949321,1205,0,0
1724929710_5..S03R,066850_5..S03R,5,1,1724929710,05 1108+ DYR/FLA,1724949381,1724949396,1215,0,0
1724929770_2..S10X009,066950_2..S10X009,2,1,1724929770,02 1109+ 180/FLA,1724949036,1724949051,1167,0,0
1724929800_6..N01X025,067000_6..N01X025,6,0,1724929800,06 1110  BBR/PEL,1724947956,1724947971,1019,0,0
1724929830_6..S06R,067050_6..S06R,6,1,1724929830,06 1110+ 3AB/BBR,1724946411,1724946421,751,0,0
1724929830_GS.S04R,067050_GS.S04R,GS,1,1724929830,0S 1110+ TSS/GCS,1724944281,1724944291,184,0,0
1724929860_3..N01R,067100_3..N01R,3,0,1724929860,03 1111  NLT/148,1724948211,1724948226,1053,0,0
1724929860_7..N,067100_7..N,7,0,1724929860,07 1111 34H/MST,1724947011,1724947026,889,0,0
1724929860_7..S,067100_7..S,7,1,1724929860,07 1111 MST/34H,1724946831,1724946841,863,0,0
1724929890_2..N01X066,067150_2..N01X066,2,0,1724929890,02 1111+ FLA/180,1724948931,1724948946,1129,0,0
1724929920_6..S01R,067200_6..S01R,6,1,1724929920,06 1112  PEL/BBR,1724948241,1724948256,1057,0,0
1724929920_GS.N01R,067200_GS.N01R,GS,0,1724929920,0S 1112  GCS/TSS,1724944381,1724944386,210,0,0
1724929980_4..S39X002,067300_4..S39X002,4,1,1724929980,04 1113  KGB/UTI,1724948166,1724948181,1047,0,0
1724930010_1..N03R,067350_1..N03R,1,0,1724930010,01 1113+ SFT/242,1724947881,1724947896,1009,0,0
1724930010_1..S03R,067350_1..S03R,1,1,1724930010,01 1113+ 242/SFT,1724947986,1724948001,1023,0,0
1724930040_4..N06X118,067400_4..N06X118,4,0,1724930040,04 1114  UTI/KGB,1724948061,1724948076,1033,0,0
1724930040_6..N06R,067400_6..N06R,6,0,1724930040,06 1114  BBR/3AB,1724946561,1724946571,791,0,0
1724930130_GS.S01R,067550_GS.S01R,GS,1,1724930130,0S 1115+ TSS/GCS,1724944591,1724944596,266,0,0
1724930160_7..N,067600_7..N,7,0,1724930160,07 1116 34H/MST,1724947131,1724947146,905,0,0
1724930160_7..S,067600_7..S,7,1,1724930160,07 1116 MST/G-C,1724947536,1724947551,873,0,0
1724930190_2..S01R,067650_2..S01R,2,1,1724930190,02 1116+ 241/FLA,1724950444,1724950462,1359,0,0
1724930190_5..N66R,067650_5..N66R,5,0,1724930190,05 1116+ FLA/DYR,1724949636,1724949651,1249,0,0
1724930190_5..S03R,067650_5..S03R,5,1,1724930190,05 1116+ DYR/FLA,1724949981,1724949996,1295,0,0
1724930220_GS.N04R,067700_GS.N04R,GS,0,1724930220,0S 1117  GCS/TSS,1724944686,1724944696,292,0,0
1724930250_3..S01R,067750_3..S01R,3,1,1724930250,03 1117+ 148/NLT,1724948811,1724948826,1049,0,0
1724930310_1..N03R,067850_1..N03R,1,0,1724930310,01 1118+ SFT/242,1724948016,1724948031,1027,0,0
1724930310_6..S06R,067850_6..S06R,6,1,1724930310,06 1118+ 3AB/BBR,1724946801,1724946811,855,0,0
1724930340_3..N01R,067900_3..N01R,3,0,1724930340,03 1119  NLT/148,1724948721,1724948736,1125,0,0
1724930370_1..S03R,067950_1..S03R,1,1,1724930370,01 1119+ 242/SFT,1724948271,1724948286,1061,0,0
1724930370_2..N01X006,067950_2..N01X006,2,0,1724930370,02 1119+ FLA/241,1724950987,1724951002,1431,0,0
1724930400_6..N06R,068000_6..N06R,6,0,1724930400,06 1120  BBR/3AB,1724946801,1724946811,631,0,0
1724930400_6..S01R,068000_6..S01R,6,1,1724930400,06 1120  PEL/BBR,1724948841,1724948856,1141,0,0
1724930430_GS.S04R,068050_GS.S04R,GS,1,1724930430,0S 1120+ TSS/GCS,1724944896,1724944906,348,0,0
1724930460_4..S39X002,068100_4..S39X002,4,1,1724930460,04 1121  KGB/UTI,1724948646,1724948661,1115,0,0
1724930460_7..N,068100_7..N,7,0,1724930460,07 1121 34H/MST,1724947566,1724947581,965,0,0
1724930460_7..S,068100_7..S,7,1,1724930460,07 1121 MST/34H,1724947701,1724947716,918,0,0
1724930490_5..N66R,068150_5..N66R,5,0,1724930490,E5 1121+ FLA/DYR,1724950131,1724950146,1003,0,0
1724930520_4..N06X118,068200_4..N06X118,4,0,1724930520,04 1122  UTI/KGB,1724948541,1724948556,1101,0,0
1724930520_GS.N01R,068200_GS.N01R,GS,0,1724930520,0S 1122  GCS/TSS,1724944971,1724944981,368,0,0
1724930610_1..N03R,068350_1..N03R,1,0,1724930610,01 1123+ SFT/242,1724948196,1724948211,1051,0,0
1724930670_5..N66R,068450_5..N66R,5,0,1724930670,05 1124+ FLA/DYR,1724950431,1724950444,1325,0,0
1724930670_5..S03R,068450_5..S03R,5,1,1724930670,05 1124+ DYR/FLA,1724950642,1724950657,1353,0,0
1724930730_1..S03R,068550_1..S03R,1,1,1724930730,01 1125+ 242/SFT,1724948661,1724948676,1117,0,0
1724930730_2..S10X009,068550_2..S10X009,2,1,1724930730,02 1125+ 180/FLA,1724950161,1724950176,1319,0,0
1724930730_3..S01R,068550_3..S01R,3,1,1724930730,03 1125+ 148/NLT,1724949261,1724949276,1197,0,0
1724930730_GS.S01R,068550_GS.S01R,GS,1,1724930730,0S 1125+ TSS/GCS,1724945176,1724945181,422,0,0
1724930760_6..N01X025,068600_6..N01X025,6,0,1724930760,06 1126  BBR/PEL,1724948871,1724948886,1145,0,0
1724930760_7..N,068600_7..N,7,0,1724930760,07 1126 34H/MST,1724947971,1724947986,1021,0,0
1724930760_7..S,068600_7..S,7,1,1724930760,07 1126 MST/34H,1724947881,1724947896,921,0,0
1724930790_6..S06R,068650_6..S06R,6,1,1724930790,06 1126+ 3AB/BBR,1724947491,1724947506,955,0,0
1724930820_3..N01R,068700_3..N01R,3,0,1724930820,03 1127  NLT/148,1724949171,1724949186,1185,0,0
1724930820_GS.N04R,068700_GS.N04R,GS,0,1724930820,0S 1127  GCS/TSS,1724945296,1724945301,454,0,0
1724930850_2..N01X066,068750_2..N01X066,2,0,1724930850,02 1127+ FLA/180,1724950266,1724950281,1335,0,0
1724930880_6..S01R,068800_6..S01R,6,1,1724930880,06 1128  PEL/BBR,1724949096,1724949111,1175,0,0
1724930910_1..N03R,068850_1..N03R,1,0,1724930910,01 1128+ SFT/242,1724948781,1724948796,1133,0,0
1724930940_4..S39X002,068900_4..S39X002,4,1,1724930940,04 1129  KGB/UTI,1724948916,1724948931,1151,0,0
1724931000_6..N06R,069000_6..N06R,6,0,1724931000,06 1130  BBR/3AB,1724947431,1724947446,947,0,0
1724931030_GS.S04R,069050_GS.S04R,GS,1,1724931030,0S 1130+ TSS/GCS,1724945511,1724945521,511,0,0
1724931060_7..N,069100_7..N,7,0,1724931060,07 1131 34H/MST,1724948151,1724948166,1045,0,0
1724931060_7..S,069100_7..S,7,1,1724931060,07 1131 MST/34H,1724948226,1724948241,983,0,0
1724931090_1..S03R,069150_1..S03R,1,1,1724931090,01 1131+ 242/SFT,1724949006,1724949021,1163,0,0
1724931120_GS.N01R,069200_GS.N01R,GS,0,1724931120,0S 1132  GCS/TSS,1724945586,1724945596,531,0,0
1724931150_2..S01R,069250_2..S01R,2,1,1724931150,02 1132+ 241/FLA,1724951737,1724951752,1533,0,0
1724931150_5..N66R,069250_5..N66R,5,0,1724931150,05 1132+ FLA/DYR,1724951332,1724951347,1479,0,0
1724931150_5..S03R,069250_5..S03R,5,1,1724931150,05 1132+ DYR/FLA,1724951602,1724951617,1515,0,0
1724931210_3..S01R,069350_3..S01R,3,1,1724931210,03 1133+ 148/NLT,1724949951,1724949966,1291,0,0
1724931240_6..N01X025,069400_6..N01X025,6,0,1724931240,06 1134  BBR/PEL,1724949351,1724949366,1151,0,0
1724931270_1..N03R,069450_1..N03R,1,0,1724931270,01 1134+ SFT/242,1724948901,1724948916,1089,0,0
1724931270_6..S06R,069450_6..S06R,6,1,1724931270,06 1134+ 3AB/BBR,1724947806,1724947821,939,0,0
1724931300_3..N01R,069500_3..N01R,3,0,1724931300,03 1135  NLT/148,1724949726,1724949741,1201,0,0
1724931330_2..N01X006,069550_2..N01X006,2,0,1724931330,02 1135+ FLA/241,1724951977,1724951992,1505,0,0
1724931330_GS.S01R,069550_GS.S01R,GS,1,1724931330,0S 1135+ TSS/GCS,1724945776,1724945781,521,0,0
1724931360_6..S01R,069600_6..S01R,6,1,1724931360,06 1136  PEL/BBR,1724949831,1724949846,1215,0,0
1724931360_7..N,069600_7..N,7,0,1724931360,07 1136 34H/MST,1724948361,1724948376,1035,0,0
1724931360_7..S,069600_7..S,7,1,1724931360,07 1136 MST/34H,1724948556,1724948571,973,0,0
1724931420_4..S39X002,069700_4..S39X002,4,1,1724931420,04 1137  KGB/UTI,1724949186,1724949201,1127,0,0
1724931420_GS.N04R,069700_GS.N04R,GS,0,1724931420,0S 1137  GCS/TSS,1724945896,1724945901,553,0,0
1724931450_1..S03R,069750_1..S03R,1,1,1724931450,01 1137+ 242/SFT,1724949366,1724949381,1153,0,0
1724931480_4..N06X118,069800_4..N06X118,4,0,1724931480,04 1138  UTI/KGB,1724949561,1724949576,1178,0,0
1724931480_6..N06R,069800_6..N06R,6,0,1724931480,06 1138  BBR/3AB,1724947776,1724947791,935,0,0
1724931570_1..N03R,069950_1..N03R,1,0,1724931570,01 1139+ SFT/242,1724949246,1724949261,1055,0,0
1724931630_5..N66R,070050_5..N66R,5,0,1724931630,05 1140+ FLA/DYR,1724951542,1724951557,1367,0,0
1724931630_5..S03R,070050_5..S03R,5,1,1724931630,05 1140+ DYR/FLA,1724951872,1724951887,1411,0,0
1724931630_GS.S04R,070050_GS.S04R,GS,1,1724931630,0S 1140+ TSS/GCS,1724946106,1724946111,529,0,0
1724931660_7..N,070100_7..N,7,0,1724931660,07 1141 34H/MST,1724948646,1724948661,999,0,0
1724931660_7..S,070100_7..S,7,1,1724931660,07 1141 MST/34H,1724948826,1724948841,925,0,0
1724931690_2..S10X009,070150_2..S10X009,2,1,1724931690,02 1141+ 180/FLA,1724951362,1724951377,1343,0,0
1724931690_3..S01R,070150_3..S01R,3,1,1724931690,03 1141+ 148/NLT,1724950251,1724950266,1193,0,0
1724931720_6..N01X025,070200_6..N01X025,6,0,1724931720,06 1142  BBR/PEL,1724949831,1724949846,1135,0,0
1724931720_GS.N01R,070200_GS.N01R,GS,0,1724931720,0S 1142  GCS/TSS,1724946216,1724946226,559,0,0
1724931750_6..S06R,070250_6..S06R,6,1,1724931750,06 1142+ 3AB/BBR,1724948376,1724948389,935,0,0
1724931780_3..N01R,070300_3..N01R,3,0,1724931780,03 1143  NLT/148,1724950131,1724950146,1175,0,0
1724931810_1..S03R,070350_1..S03R,1,1,1724931810,01 1143+ 242/SFT,1724949756,1724949771,1125,0,0
1724931810_2..N01X066,070350_2..N01X066,2,0,1724931810,02 1143+ FLA/180,1724951062,1724951077,1291,0,0
1724931840_6..S01R,070400_6..S01R,6,1,1724931840,06 1144  PEL/BBR,1724950131,1724950146,1095,0,0
1724931900_4..S39X002,070500_4..S39X002,4,1,1724931900,04 1145  KGB/UTI,1724949996,1724950011,1077,0,0
1724931930_1..N03R,070550_1..N03R,1,0,1724931930,01 1145+ SFT/242,1724949741,1724949756,1043,0,0
1724931930_GS.S01R,070550_GS.S01R,GS,1,1724931930,0S 1145+ TSS/GCS,1724946466,1724946471,545,0,0
1724931960_4..N06X118,070600_4..N06X118,4,0,1724931960,04 1146  UTI/KGB,1724949996,1724950011,1077,0,0
1724931960_6..N06R,070600_6..N06R,6,0,1724931960,06 1146  BBR/3AB,1724948316,1724948331,847,0,0
1724931960_7..N,070600_7..N,7,0,1724931960,07 1146 34H/MST,1724948976,1724948991,959,0,0
1724931960_7..S,070600_7..S,7,1,1724931960,07 1146 MST/34H,1724949321,1724949336,937,0,0
1724932020_GS.N04R,070700_GS.N04R,GS,0,1724932020,0S 1147  GCS/TSS,1724946501,1724946511,555,0,0
1724932110_2..S01R,070850_2..S01R,2,1,1724932110,02 1148+ 241/FLA,1724952397,1724952412,1402,0,0
1724932110_5..N66R,070850_5..N66R,5,0,1724932110,05 1148+ FLA/DYR,1724952007,1724952022,1349,0,0
1724932110_5..S03R,070850_5..S03R,5,1,1724932110,05 1148+ DYR/FLA,1724952202,1724952217,1375,0,0
1724932170_1..S03R,070950_1..S03R,1,1,1724932170,01 1149+ 242/SFT,1724950116,1724950131,1013,0,0
1724932170_3..S01R,070950_3..S01R,3,1,1724932170,03 1149+ 148/NLT,1724950702,1724950717,1093,0,0
1724932200_6..N01X025,071000_6..N01X025,6,0,1724932200,06 1150  BBR/PEL,1724950296,1724950311,1039,0,0
1724932230_6..S06R,071050_6..S06R,6,1,1724932230,06 1150+ 3AB/BBR,1724948691,1724948706,821,0,0
1724932230_GS.S04R,071050_GS.S04R,GS,1,1724932230,0S 1150+ TSS/GCS,1724946696,1724946706,527,0,0
1724932260_7..N,071100_7..N,7,0,1724932260,07 1151 34H/MST,1724949246,1724949261,867,0,0
1724932260_7..S,071100_7..S,7,1,1724932260,07 1151 MST/34H,1724949471,1724949486,813,0,0
1724932290_1..N03R,071150_1..N03R,1,0,1724932290,01 1151+ SFT/242,1724950086,1724950101,1009,0,0
1724932290_2..N01X006,071150_2..N01X006,2,0,1724932290,02 1151+ FLA/241,1724953057,1724953072,1410,0,0
1724932290_3..N01R,071150_3..N01R,3,0,1724932290,03 1151+ NLT/148,1724950672,1724950687,1089,0,0
1724932320_6..S01R,071200_6..S01R,6,1,1724932320,06 1152  PEL/BBR,1724950477,1724950492,1063,0,0
1724932320_GS.N01R,071200_GS.N01R,GS,0,1724932320,0S 1152  GCS/TSS,1724946786,1724946796,551,0,0
1724932380_4..S39X002,071300_4..S39X002,4,1,1724932380,04 1153  KGB/UTI,1724951077,1724951092,1143,0,0
1724932410_2..S10X009,071350_2..S10X009,2,1,1724932410,02 1153+ 180/FLA,1724952067,1724952082,1277,0,0
1724932440_4..N06X118,071400_4..N06X118,4,0,1724932440,04 1154  UTI/KGB,1724950537,1724950552,991,0,0
1724932440_6..N06R,071400_6..N06R,6,0,1724932440,06 1154  BBR/3AB,1724948721,1724948736,745,0,0
1724932530_1..S03R,071550_1..S03R,1,1,1724932530,01 1155+ 242/SFT,1724950444,1724950462,979,0,0
1724932530_GS.S01R,071550_GS.S01R,GS,1,1724932530,0S 1155+ TSS/GCS,1724946981,1724946996,505,0,0
1724932560_7..N,071600_7..N,7,0,1724932560,07 1156 34H/MST,1724949651,1724949666,899,0,0
1724932560_7..S,071600_7..S,7,1,1724932560,07 1156 MST/34H,1724950206,1724950219,907,0,0
1724932590_5..N66R,071650_5..N66R,5,0,1724932590,05 1156+ FLA/DYR,1724952352,1724952367,1236,0,0
1724932590_5..S03R,071650_5..S03R,5,1,1724932590,05 1156+ DYR/FLA,1724952547,1724952562,1262,0,0
1724932620_GS.N04R,071700_GS.N04R,GS,0,1724932620,0S 1157  GCS/TSS,1724947086,1724947101,519,0,0
1724932650_1..N03R,071750_1..N03R,1,0,1724932650,01 1157+ SFT/242,1724950356,1724950371,967,0,0
1724932650_3..S01R,071750_3..S01R,3,1,1724932650,03 1157+ 148/NLT,1724951302,1724951317,1095,0,0
1724932680_6..N01X025,071800_6..N01X025,6,0,1724932680,06 1158  BBR/PEL,1724950762,1724950777,1021,0,0
1724932710_2..N01X066,071850_2..N01X066,2,0,1724932710,02 1158+ FLA/180,1724952277,1724952292,1226,0,0
1724932710_6..S06R,071850_6..S06R,6,1,1724932710,06 1158+ 3AB/BBR,1724949231,1724949246,813,0,0
1724932770_3..N01R,071950_3..N01R,3,0,1724932770,03 1159+ NLT/148,1724951182,1724951197,999,0,0
1724932800_6..S01R,072000_6..S01R,6,1,1724932800,06 1200  PEL/BBR,1724950927,1724950942,963,0,0
1724932830_GS.S04R,072050_GS.S04R,GS,1,1724932830,0S 1200+ TSS/GCS,1724947326,1724947341,473,0,0
1724932860_4..S39X002,072100_4..S39X002,4,1,1724932860,04 1201  KGB/UTI,1724951407,1724951422,1029,0,0
1724932860_7..N,072100_7..N,7,0,1724932860,07 1201 34H/MST,1724950011,1724950026,881,0,0
1724932860_7..S,072100_7..S,7,1,1724932860,07 1201 MST/34H,1724950444,1724950462,903,0,0
1724932890_1..S03R,072150_1..S03R,1,1,1724932890,01 1201+ 242/SFT,1724950912,1724950927,961,0,0
1724932920_4..N06X118,072200_4..N06X118,4,0,1724932920,04 1202  UTI/KGB,1724950942,1724950957,965,0,0
1724932920_6..N06R,072200_6..N06R,6,0,1724932920,06 1202  BBR/3AB,1724949276,1724949291,739,0,0
1724932920_GS.N01R,072200_GS.N01R,GS,0,1724932920,0S 1202  GCS/TSS,1724947371,1724947386,479,0,0
1724933010_1..N03R,072350_1..N03R,1,0,1724933010,01 1203+ SFT/242,1724950882,1724950897,957,0,0
1724933040_5..N66R,072400_5..N66R,5,0,1724933040,05 1204  FLA/DYR,1724952712,1724952727,1125,0,0
1724933070_2..S01R,072450_2..S01R,2,1,1724933070,02 1204+ 241/FLA,1724953327,1724953342,1207,0,0
1724933070_5..S03R,072450_5..S03R,5,1,1724933070,05 1204+ DYR/FLA,1724952982,1724952997,1161,0,0
1724933130_3..S01R,072550_3..S01R,3,1,1724933130,03 1205+ 148/NLT,1724951872,1724951887,1012,0,0
1724933130_GS.S01R,072550_GS.S01R,GS,1,1724933130,0S 1205+ TSS/GCS,1724947596,1724947611,430,0,0
1724933160_6..N01X025,072600_6..N01X025,6,0,1724933160,06 1206  BBR/PEL,1724951482,1724951497,960,0,0
1724933160_7..N,072600_7..N,7,0,1724933160,07 1206 34H/MST,1724950612,1724950627,884,0,0
1724933160_7..S,072600_7..S,7,1,1724933160,07 1206 MST/34H,1724950507,1724950522,824,0,0
1724933190_6..S06R,072650_6..S06R,6,1,1724933190,06 1206+ 3AB/BBR,1724949696,1724949711,718,0,0
1724933220_2..N01X006,072700_2..N01X006,2,0,1724933220,02 1207  FLA/241,1724954226,1724954230,1351,0,0
